,,,Date,,,Age group,,,Incidence,,Confidence Interval,,,,,,,,,,,,,,,,
YW,Estonia,Estonia,2006,2006,F,0,15,20,21.4,,,,#DIV/0!,,,Tee��r (2010),,,,,,,,,,,
YW,Estonia,Estonia,1996,2006,F,0,15,148,16.8,,11,22.5,105%,,,Tee��r (2010),,,,,,,,,,,
YW,Estonia,Estonia,1999,1999,M+F,0,15,29,10.3,,,,#DIV/0!,,,Tee��r (2010),,,,,,,,,,,
YW,Estonia,Estonia,2000,2000,M+F,0,15,42,17.2,,,,#DIV/0!,,,Tee��r (2010),,,,,,,,,,,
YW,Estonia,Estonia,2001,2001,M+F,0,15,30,12.4,,,,#DIV/0!,,,Tee��r (2010),,,,,,,,,,,
YW,Estonia,Estonia,2002,2002,M+F,0,15,38,17.4,,,,#DIV/0!,,,Tee��r (2010),,,,,,,,,,,
YW,Estonia,Estonia,2003,2003,M+F,0,15,42,19.2,,,,#DIV/0!,,,Tee��r (2010),,,,,,,,,,,
YW,Estonia,Estonia,2004,2004,M+F,0,15,35,15.7,,,,#DIV/0!,,,Tee��r (2010),,,,,,,,,,,
YW,Estonia,Estonia,2005,2005,M+F,0,15,49,23.7,,,,#DIV/0!,,,Tee��r (2010),,,,,,,,,,,
YW,Estonia,Estonia,2006,2006,M+F,0,15,45,23.2,,,,#DIV/0!,,,Tee��r (2010),,,,,,,,,,,
YW,Estonia,Estonia,1996,2006,M+F,0,15,310,17.2,,13.1,21.2,62%,,,Tee��r (2010),,,,,,,,,,,
YW,Finland,Finland,2003,2006,M,0,14,,63.5,1,59.9,67.2,12%,,,Parviainen (2020),,,,,,,,,,,
YW,Finland,Finland,2007,2010,M,0,14,,61.2,0.96,57.6,64.9,13%,,,Parviainen (2020),,,,,,,,,,,
YW,Finland,Finland,2011,2014,M,0,14,,58.8,0.93,55.3,62.4,13%,,,Parviainen (2020),,,,,,,,,,,
YW,Finland,Finland,2015,2018,M,0,14,,57.7,0.91,54.3,61.3,13%,,,Parviainen (2020),,,,,,,,,,,
YW,Finland,Finland,2003,2006,M,0,4,,53.7,1,47.9,60,25%,,,Parviainen (2020),,,,,,,,,,,
YW,Finland,Finland,2007,2010,M,0,4,,53.3,0.99,47.6,59.4,25%,,,Parviainen (2020),,,,,,,,,,,
YW,Finland,Finland,2011,2014,M,0,4,,44.6,0.83,39.5,50.2,27%,,,Parviainen (2020),,,,,,,,,,,
YW,Finland,Finland,2015,2018,M,0,4,,39,0.73,34.1,44.4,30%,,,Parviainen (2020),,,,,,,,,,,
YW,Finland,Finland,2003,2006,M,5,9,,72.7,1,66.1,79.8,21%,,,Parviainen (2020),,,,,,,,,,,
YW,Finland,Finland,2007,2010,M,5,9,,64.4,0.89,58.1,81.2,40%,,,Parviainen (2020),,,,,,,,,,,
YW,Finland,Finland,2011,2014,M,5,9,,64.7,0.89,58.5,72.4,24%,,,Parviainen (2020),,,,,,,,,,,
YW,Finland,Finland,2015,2018,M,5,9,,65.1,0.89,58.9,72.7,23%,,,Parviainen (2020),,,,,,,,,,,
YW,Finland,Finland,2003,2006,M,10,14,,63.6,1,57.7,69.9,21%,,,Parviainen (2020),,,,,,,,,,,
YW,Finland,Finland,2007,2010,M,10,14,,65.8,1.03,59.6,72.5,22%,,,Parviainen (2020),,,,,,,,,,,
YW,Finland,Finland,2011,2014,M,10,14,,67.4,1.06,61,74.3,22%,,,Parviainen (2020),,,,,,,,,,,
YW,Finland,Finland,2015,2018,M,10,14,,67.7,1.07,61.4,74.6,21%,,,Parviainen (2020),,,,,,,,,,,
YW,Finland,Finland,2003,2006,F,0,14,,52,1,48.7,55.5,14%,,,Parviainen (2020),,,,,,,,,,,
YW,Finland,Finland,2007,2010,F,0,14,,50.7,0.97,47.4,54.1,14%,,,Parviainen (2020),,,,,,,,,,,
YW,Finland,Finland,2011,2014,F,0,14,,47.9,0.92,44.7,51.2,15%,,,Parviainen (2020),,,,,,,,,,,
YW,Finland,Finland,2015,2018,F,0,14,,46.3,0.89,43.2,49.7,15%,,,Parviainen (2020),,,,,,,,,,,
YW,Finland,Finland,2003,2006,F,0,4,,48.5,1,42.9,54.6,27%,,,Parviainen (2020),,,,,,,,,,,
YW,Finland,Finland,2007,2010,F,0,4,,47.4,0.98,42,53.3,27%,,,Parviainen (2020),,,,,,,,,,,
YW,Finland,Finland,2011,2014,F,0,4,,41.4,0.85,36.4,46.9,29%,,,Parviainen (2020),,,,,,,,,,,
YW,Finland,Finland,2015,2018,F,0,4,,39.6,0.82,34.5,54.2,57%,,,Parviainen (2020),,,,,,,,,,,
YW,Finland,Finland,2003,2006,F,5,9,,63.6,1,57.2,70.4,23%,,,Parviainen (2020),,,,,,,,,,,
YW,Finland,Finland,2007,2010,F,5,9,,60.2,0.95,53.9,66.9,24%,,,Parviainen (2020),,,,,,,,,,,
YW,Finland,Finland,2011,2014,F,5,9,,53.9,0.85,48.1,60.2,25%,,,Parviainen (2020),,,,,,,,,,,
YW,Finland,Finland,2015,2018,F,5,9,,51.8,0.82,46.2,57.9,25%,,,Parviainen (2020),,,,,,,,,,,
YW,Finland,Finland,2003,2006,F,10,14,,44.7,1,39.7,50.2,26%,,,Parviainen (2020),,,,,,,,,,,
YW,Finland,Finland,2007,2010,F,10,14,,45,1.01,39.8,50.7,27%,,,Parviainen (2020),,,,,,,,,,,
YW,Finland,Finland,2011,2014,F,10,14,,48.4,1.08,42.9,54.5,27%,,,Parviainen (2020),,,,,,,,,,,
YW,Finland,Finland,2015,2018,F,10,14,,47.1,1.05,41.7,53,27%,,,Parviainen (2020),,,,,,,,,,,
YW,Finland,Finland,2003,2006,M+F,0,14,,57.9,1,55.4,60.4,9%,,,Parviainen (2020),,,,,,,,,,,
YW,Finland,Finland,2007,2010,M+F,0,14,,56,0.97,53.6,58.6,9%,,,Parviainen (2020),,,,,,,,,,,
YW,Finland,Finland,2011,2014,M+F,0,14,,53.4,0.92,51.1,55.9,9%,,,Parviainen (2020),,,,,,,,,,,
YW,Finland,Finland,2015,2018,M+F,0,14,,52.2,0.9,49.8,54.6,10%,,,Parviainen (2020),,,,,,,,,,,
YW,Finland,Finland,2003,2006,M+F,0,4,,51.1,1,47.1,55.5,18%,,,Parviainen (2020),,,,,,,,,,,
YW,Finland,Finland,2007,2010,M+F,0,4,,50.4,0.99,46.5,54.6,17%,,,Parviainen (2020),,,,,,,,,,,
YW,Finland,Finland,2011,2014,M+F,0,4,,43.1,0.84,39.4,46.9,19%,,,Parviainen (2020),,,,,,,,,,,
YW,Finland,Finland,2015,2018,M+F,0,4,,39.3,0.77,35.7,43.1,21%,,,Parviainen (2020),,,,,,,,,,,
YW,Finland,Finland,2003,2006,M+F,5,9,,68.2,1,63.6,73.1,15%,,,Parviainen (2020),,,,,,,,,,,
YW,Finland,Finland,2007,2010,M+F,5,9,,62.3,0.91,57.9,67.1,16%,,,Parviainen (2020),,,,,,,,,,,
YW,Finland,Finland,2011,2014,M+F,5,9,,59.4,0.87,55.1,63.9,16%,,,Parviainen (2020),,,,,,,,,,,
YW,Finland,Finland,2015,2018,M+F,5,9,,58.6,0.86,54.4,63,16%,,,Parviainen (2020),,,,,,,,,,,
YW,Finland,Finland,2003,2006,M+F,10,14,,54.3,1,50.4,58.5,16%,,,Parviainen (2020),,,,,,,,,,,
YW,Finland,Finland,2007,2010,M+F,10,14,,55.6,1.02,51.5,59.9,16%,,,Parviainen (2020),,,,,,,,,,,
YW,Finland,Finland,2011,2014,M+F,10,14,,58.1,1.07,53.8,62.7,17%,,,Parviainen (2020),,,,,,,,,,,
YW,Finland,Finland,2015,2018,M+F,10,14,,57.6,1.06,53.4,62.1,16%,,,Parviainen (2020),,,,,,,,,,,
YW,Finland,Finland,1980,1984,M+F,0,4,351,21.9,,19.6,24.3,24%,,,Harjutsalo (2008),,,,,,,,,,,
YW,Finland,Finland,1980,1984,M+F,5,9,600,38.3,,35.3,41.4,17%,,,Harjutsalo (2008),,,,,,,,,,,
YW,Finland,Finland,1980,1984,M+F,10,14,687,42.9,,39.7,46.2,16%,,,Harjutsalo (2008),,,,,,,,,,,
YW,Finland,Finland,1980,1984,M+F,0,14,1638,34.3,,32.7,36,10%,,,Harjutsalo (2008),,,,,,,,,,,
YW,Finland,Finland,1985,1989,M+F,0,4,386,24.4,,22,27,23%,,,Harjutsalo (2008),,,,,,,,,,,
YW,Finland,Finland,1985,1989,M+F,5,9,640,39.5,,36.5,42.7,17%,,,Harjutsalo (2008),,,,,,,,,,,
YW,Finland,Finland,1985,1989,M+F,10,14,634,40.2,,37.1,43.5,17%,,,Harjutsalo (2008),,,,,,,,,,,
YW,Finland,Finland,1985,1989,M+F,0,14,1660,34.7,,33.1,36.5,10%,,,Harjutsalo (2008),,,,,,,,,,,
YW,Finland,Finland,1990,1994,M+F,0,4,520,32.3,,29.6,35.2,19%,,,Harjutsalo (2008),,,,,,,,,,,
YW,Finland,Finland,1990,1994,M+F,5,9,700,43.8,,40.6,47.1,16%,,,Harjutsalo (2008),,,,,,,,,,,
YW,Finland,Finland,1990,1994,M+F,10,14,684,41.9,,38.8,45.2,16%,,,Harjutsalo (2008),,,,,,,,,,,
YW,Finland,Finland,1990,1994,M+F,0,14,1904,39.3,,37.6,41.1,9%,,,Harjutsalo (2008),,,,,,,,,,,
YW,Finland,Finland,1995,1999,M+F,0,4,617,39.5,,36.5,42.8,17%,,,Harjutsalo (2008),,,,,,,,,,,
YW,Finland,Finland,1995,1999,M+F,5,9,859,52.9,,49.5,56.6,14%,,,Harjutsalo (2008),,,,,,,,,,,
YW,Finland,Finland,1995,1999,M+F,10,14,873,54.1,,50.6,57.8,14%,,,Harjutsalo (2008),,,,,,,,,,,
YW,Finland,Finland,1995,1999,M+F,0,14,2349,49,,47,51,9%,,,Harjutsalo (2008),,,,,,,,,,,
YW,Finland,Finland,2000,2005,M+F,0,4,910,53.1,,49.7,56.7,14%,,,Harjutsalo (2008),,,,,,,,,,,
YW,Finland,Finland,2000,2005,M+F,5,9,1170,62.8,,59.2,66.5,12%,,,Harjutsalo (2008),,,,,,,,,,,
YW,Finland,Finland,2000,2005,M+F,10,14,1106,56.4,,53.1,59.8,13%,,,Harjutsalo (2008),,,,,,,,,,,
YW,Finland,Finland,2000,2005,M+F,0,14,3186,57.6,,55.6,59.6,7%,,,Harjutsalo (2008),,,,,,,,,,,
YW,Finland,Finland,2006,2006,M,0,4,,57.1,,45.5,70.7,55%,,,Harjutsalo (2013),,,,,,,,,,,
YW,Finland,Finland,2007,2007,M,0,4,,65.1,,52.8,79.5,51%,,,Harjutsalo (2013),,,,,,,,,,,
YW,Finland,Finland,2008,2008,M,0,4,,68.3,,55.7,82.8,49%,,,Harjutsalo (2013),,,,,,,,,,,
YW,Finland,Finland,2009,2009,M,0,4,,44,,34.1,55.9,64%,,,Harjutsalo (2013),,,,,,,,,,,
YW,Finland,Finland,2010,2010,M,0,4,,60.3,,48.7,73.9,52%,,,Harjutsalo (2013),,,,,,,,,,,
YW,Finland,Finland,2011,2011,M,0,4,,64.6,,52.5,78.5,50%,,,Harjutsalo (2013),,,,,,,,,,,
YW,Finland,Finland,2006,2006,M,5,9,,87.4,,72.9,103.8,42%,,,Harjutsalo (2013),,,,,,,,,,,
YW,Finland,Finland,2007,2007,M,5,9,,81.9,,67.9,98,44%,,,Harjutsalo (2013),,,,,,,,,,,
YW,Finland,Finland,2008,2008,M,5,9,,64.8,,52.4,79.2,51%,,,Harjutsalo (2013),,,,,,,,,,,
YW,Finland,Finland,2009,2009,M,5,9,,72.6,,59.5,87.7,47%,,,Harjutsalo (2013),,,,,,,,,,,
YW,Finland,Finland,2010,2010,M,5,9,,62.2,,50.2,76.3,52%,,,Harjutsalo (2013),,,,,,,,,,,
YW,Finland,Finland,2011,2011,M,5,9,,80.8,,67.1,96.6,44%,,,Harjutsalo (2013),,,,,,,,,,,
YW,Finland,Finland,2006,2006,M,10,14,,65.4,,53.6,79,47%,,,Harjutsalo (2013),,,,,,,,,,,
YW,Finland,Finland,2007,2007,M,10,14,,62.6,,51,76.1,49%,,,Harjutsalo (2013),,,,,,,,,,,
YW,Finland,Finland,2008,2008,M,10,14,,68.5,,56.2,82.7,47%,,,Harjutsalo (2013),,,,,,,,,,,
YW,Finland,Finland,2009,2009,M,10,14,,80.4,,66.9,95.8,43%,,,Harjutsalo (2013),,,,,,,,,,,
YW,Finland,Finland,2010,2010,M,10,14,,69.3,,56.7,83.9,48%,,,Harjutsalo (2013),,,,,,,,,,,
YW,Finland,Finland,2011,2011,M,10,14,,83.6,,69.6,99.6,43%,,,Harjutsalo (2013),,,,,,,,,,,
YW,Finland,Finland,2006,2006,M,0,14,,69.4,,62,77.4,25%,,,Harjutsalo (2013),,,,,,,,,,,
YW,Finland,Finland,2007,2007,M,0,14,,69.7,,62.2,77.7,25%,,,Harjutsalo (2013),,,,,,,,,,,
YW,Finland,Finland,2008,2008,M,0,14,,67.2,,59.9,75.2,26%,,,Harjutsalo (2013),,,,,,,,,,,
YW,Finland,Finland,2009,2009,M,0,14,,64.7,,58.4,73.6,26%,,,Harjutsalo (2013),,,,,,,,,,,
YW,Finland,Finland,2010,2010,M,0,14,,63.8,,56.8,71.7,26%,,,Harjutsalo (2013),,,,,,,,,,,
YW,Finland,Finland,2011,2011,M,0,14,,75.8,,68.4,84.6,24%,,,Harjutsalo (2013),,,,,,,,,,,
YW,Finland,Finland,2006,2006,F,0,4,,57.5,,45.6,71.4,57%,,,Harjutsalo (2013),,,,,,,,,,,
YW,Finland,Finland,2007,2007,F,0,4,,51.2,,40.1,64.3,60%,,,Harjutsalo (2013),,,,,,,,,,,
YW,Finland,Finland,2008,2008,F,0,4,,56.9,,45.2,70.6,56%,,,Harjutsalo (2013),,,,,,,,,,,
YW,Finland,Finland,2009,2009,F,0,4,,45.9,,35.6,58.3,64%,,,Harjutsalo (2013),,,,,,,,,,,
YW,Finland,Finland,2010,2010,F,0,4,,48.2,,37.6,60.8,62%,,,Harjutsalo (2013),,,,,,,,,,,
YW,Finland,Finland,2011,2011,F,0,4,,10.5,,30.9,52.1,69%,,,Harjutsalo (2013),,,,,,,,,,,
YW,Finland,Finland,2006,2006,F,5,9,,73.5,,60,89,48%,,,Harjutsalo (2013),,,,,,,,,,,
YW,Finland,Finland,2007,2007,F,5,9,,74.4,,60.8,90.1,48%,,,Harjutsalo (2013),,,,,,,,,,,
YW,Finland,Finland,2008,2008,F,5,9,,65.7,,52.9,80.5,52%,,,Harjutsalo (2013),,,,,,,,,,,
YW,Finland,Finland,2009,2009,F,5,9,,66.9,,54.1,81.9,51%,,,Harjutsalo (2013),,,,,,,,,,,
YW,Finland,Finland,2010,2010,F,5,9,,61.5,,49.2,75.8,54%,,,Harjutsalo (2013),,,,,,,,,,,
YW,Finland,Finland,2011,2011,F,5,9,,64.9,,52.3,79.5,52%,,,Harjutsalo (2013),,,,,,,,,,,
YW,Finland,Finland,2006,2006,F,10,14,,50.4,,40,62.7,57%,,,Harjutsalo (2013),,,,,,,,,,,
YW,Finland,Finland,2007,2007,F,10,14,,46.3,,36.2,58.3,61%,,,Harjutsalo (2013),,,,,,,,,,,
YW,Finland,Finland,2008,2008,F,10,14,,49.4,,38.9,62,59%,,,Harjutsalo (2013),,,,,,,,,,,
YW,Finland,Finland,2009,2009,F,10,14,,43.2,,33.3,55.2,66%,,,Harjutsalo (2013),,,,,,,,,,,
YW,Finland,Finland,2010,2010,F,10,14,,53.7,,42.5,67.1,58%,,,Harjutsalo (2013),,,,,,,,,,,
YW,Finland,Finland,2011,2011,F,10,14,,53,,41.8,66.4,59%,,,Harjutsalo (2013),,,,,,,,,,,
YW,Finland,Finland,2006,2006,F,0,14,,60.3,,53.3,68,28%,,,Harjutsalo (2013),,,,,,,,,,,
YW,Finland,Finland,2007,2007,F,0,14,,57,,50.2,64.6,29%,,,Harjutsalo (2013),,,,,,,,,,,
YW,Finland,Finland,2008,2008,F,0,14,,57.3,,50.5,64.9,29%,,,Harjutsalo (2013),,,,,,,,,,,
YW,Finland,Finland,2009,2009,F,0,14,,51.7,,45.2,59,31%,,,Harjutsalo (2013),,,,,,,,,,,
YW,Finland,Finland,2010,2010,F,0,14,,54.2,,47.7,61.8,30%,,,Harjutsalo (2013),,,,,,,,,,,
YW,Finland,Finland,2011,2011,F,0,14,,52.2,,46.1,59.9,30%,,,Harjutsalo (2013),,,,,,,,,,,
YW,Finland,Finland,2006,2006,M+F,0,4,,57.3,,48.9,66.7,36%,,,Harjutsalo (2013),,,,,,,,,,,
YW,Finland,Finland,2007,2007,M+F,0,4,,58.3,,49.9,67.7,36%,,,Harjutsalo (2013),,,,,,,,,,,
YW,Finland,Finland,2008,2008,M+F,0,4,,62.7,,54,72.4,34%,,,Harjutsalo (2013),,,,,,,,,,,
YW,Finland,Finland,2009,2009,M+F,0,4,,44.9,,37.7,53.2,41%,,,Harjutsalo (2013),,,,,,,,,,,
YW,Finland,Finland,2010,2010,M+F,0,4,,54.4,,46.4,63.4,37%,,,Harjutsalo (2013),,,,,,,,,,,
YW,Finland,Finland,2011,2011,M+F,0,4,,52.8,,44.9,61.7,37%,,,Harjutsalo (2013),,,,,,,,,,,
YW,Finland,Finland,2006,2006,M+F,5,9,,80.6,,70.5,91.6,30%,,,Harjutsalo (2013),,,,,,,,,,,
YW,Finland,Finland,2007,2007,M+F,5,9,,78.3,,68.3,89.2,31%,,,Harjutsalo (2013),,,,,,,,,,,
YW,Finland,Finland,2008,2008,M+F,5,9,,65.2,,56.2,75.2,34%,,,Harjutsalo (2013),,,,,,,,,,,
YW,Finland,Finland,2009,2009,M+F,5,9,,69.8,,60.5,80.2,33%,,,Harjutsalo (2013),,,,,,,,,,,
YW,Finland,Finland,2010,2010,M+F,5,9,,61.9,,53.1,71.6,35%,,,Harjutsalo (2013),,,,,,,,,,,
YW,Finland,Finland,2011,2011,M+F,5,9,,73,,63.6,83.5,31%,,,Harjutsalo (2013),,,,,,,,,,,
YW,Finland,Finland,2006,2006,M+F,10,14,,58.1,,50.1,67,34%,,,Harjutsalo (2013),,,,,,,,,,,
YW,Finland,Finland,2007,2007,M+F,10,14,,54.6,,46.8,63.4,35%,,,Harjutsalo (2013),,,,,,,,,,,
YW,Finland,Finland,2008,2008,M+F,10,14,,59.2,,50.9,69.4,36%,,,Harjutsalo (2013),,,,,,,,,,,
YW,Finland,Finland,2009,2009,M+F,10,14,,62.2,,53.6,71.7,34%,,,Harjutsalo (2013),,,,,,,,,,,
YW,Finland,Finland,2010,2010,M+F,10,14,,61.7,,53.1,71.3,34%,,,Harjutsalo (2013),,,,,,,,,,,
YW,Finland,Finland,2011,2011,M+F,10,14,,68.6,,59.5,78.8,32%,,,Harjutsalo (2013),,,,,,,,,,,
YW,Finland,Finland,2006,2006,M+F,0,14,,64.9,,59.7,70.3,18%,,,Harjutsalo (2013),,,,,,,,,,,
YW,Finland,Finland,2007,2007,M+F,0,14,,63.5,,58.4,68.9,18%,,,Harjutsalo (2013),,,,,,,,,,,
YW,Finland,Finland,2008,2008,M+F,0,14,,62.4,,57.3,67.9,18%,,,Harjutsalo (2013),,,,,,,,,,,
YW,Finland,Finland,2009,2009,M+F,0,14,,58.3,,53.3,63.4,19%,,,Harjutsalo (2013),,,,,,,,,,,
YW,Finland,Finland,2010,2010,M+F,0,14,,59.1,,52,62.1,19%,,,Harjutsalo (2013),,,,,,,,,,,
YW,Finland,Finland,2011,2011,M+F,0,14,,64.3,,59.5,70.2,18%,,,Harjutsalo (2013),,,,,,,,,,,
YW,Finland,Finland,1965,1984,M,0,4,662,18.6,,17.2,20.1,17%,,,Tuomilehto (1991),,,,,,,,,,,
YW,Finland,Finland,1965,1984,M,5,9,1087,30.2,,28.5,32,12%,,,Tuomilehto (1991),,,,,,,,,,,
YW,Finland,Finland,1965,1984,M,10,14,1469,38,,36.1,40,11%,,,Tuomilehto (1991),,,,,,,,,,,
YW,Finland,Finland,1965,1984,M,0,14,3178,29.2,,28.3,30.2,7%,,,Tuomilehto (1991),,,,,,,,,,,
YW,Finland,Finland,1965,1984,F,0,4,532,16.6,,15.2,18.1,19%,,,Tuomilehto (1991),,,,,,,,,,,
YW,Finland,Finland,1965,1984,F,5,9,1013,29.4,,27.5,31.2,13%,,,Tuomilehto (1991),,,,,,,,,,,
YW,Finland,Finland,1965,1984,F,10,14,1197,32.2,,30.4,34.1,12%,,,Tuomilehto (1991),,,,,,,,,,,
YW,Finland,Finland,1965,1984,F,0,14,2742,26.1,,25.1,271,980%,,,Tuomilehto (1991),,,,,,,,,,,
YW,Finland,Finland,1965,1984,M+F,0,4,1154,17.6,,17.2,20.1,17%,,,Tuomilehto (1991),,,,,,,,,,,
YW,Finland,Finland,1965,1984,M+F,5,9,2100,29.8,,28.5,31.1,9%,,,Tuomilehto (1991),,,,,,,,,,,
YW,Finland,Finland,1965,1984,M+F,10,14,2666,35.1,,33.8,36.5,8%,,,Tuomilehto (1991),,,,,,,,,,,
YW,Finland,Finland,1965,1984,M+F,0,14,5920,27.6,,26.9,28.3,5%,,,Tuomilehto (1991),,,,,,,,,,,
YW,Finland,Finland,1987,1987,M+F,0,1,1,1.7,,,,#DIV/0!,,,Tuomilehto (1999),,,,,,,,,,,
YW,Finland,Finland,1988,1988,M+F,0,1,5,7.9,,,,#DIV/0!,,,Tuomilehto (1999),,,,,,,,,,,
YW,Finland,Finland,1989,1989,M+F,0,1,0,0,,,,#DIV/0!,,,Tuomilehto (1999),,,,,,,,,,,
YW,Finland,Finland,1990,1990,M+F,0,1,6,9.2,,,,#DIV/0!,,,Tuomilehto (1999),,,,,,,,,,,
YW,Finland,Finland,1991,1991,M+F,0,1,1,1.5,,,,#DIV/0!,,,Tuomilehto (1999),,,,,,,,,,,
YW,Finland,Finland,1992,1992,M+F,0,1,5,7.5,,,,#DIV/0!,,,Tuomilehto (1999),,,,,,,,,,,
YW,Finland,Finland,1993,1993,M+F,0,1,4,6.2,,,,#DIV/0!,,,Tuomilehto (1999),,,,,,,,,,,
YW,Finland,Finland,1994,1994,M+F,0,1,3,4.6,,,,#DIV/0!,,,Tuomilehto (1999),,,,,,,,,,,
YW,Finland,Finland,1995,1995,M+F,0,1,4,6.4,,,,#DIV/0!,,,Tuomilehto (1999),,,,,,,,,,,
YW,Finland,Finland,1996,1996,M+F,0,1,8,13.2,,,,#DIV/0!,,,Tuomilehto (1999),,,,,,,,,,,
YW,Finland,Finland,1987,1987,M+F,1,4,83,33,,,,#DIV/0!,,,Tuomilehto (1999),,,,,,,,,,,
YW,Finland,Finland,1988,1988,M+F,1,4,68,27.4,,,,#DIV/0!,,,Tuomilehto (1999),,,,,,,,,,,
YW,Finland,Finland,1989,1989,M+F,1,4,86,34.9,,,,#DIV/0!,,,Tuomilehto (1999),,,,,,,,,,,
YW,Finland,Finland,1990,1990,M+F,1,4,92,37.2,,,,#DIV/0!,,,Tuomilehto (1999),,,,,,,,,,,
YW,Finland,Finland,1991,1991,M+F,1,4,91,36,,,,#DIV/0!,,,Tuomilehto (1999),,,,,,,,,,,
YW,Finland,Finland,1992,1992,M+F,1,4,83,32.1,,,,#DIV/0!,,,Tuomilehto (1999),,,,,,,,,,,
YW,Finland,Finland,1993,1993,M+F,1,4,80,30.6,,,,#DIV/0!,,,Tuomilehto (1999),,,,,,,,,,,
YW,Finland,Finland,1994,1994,M+F,1,4,113,43,,,,#DIV/0!,,,Tuomilehto (1999),,,,,,,,,,,
YW,Finland,Finland,1995,1995,M+F,1,4,105,40.1,,,,#DIV/0!,,,Tuomilehto (1999),,,,,,,,,,,
YW,Finland,Finland,1996,1996,M+F,1,4,107,41.2,,,,#DIV/0!,,,Tuomilehto (1999),,,,,,,,,,,
YW,Finland,Finland,1987,1987,M+F,5,9,124,38.5,,,,#DIV/0!,,,Tuomilehto (1999),,,,,,,,,,,
YW,Finland,Finland,1988,1988,M+F,5,9,141,43.4,,,,#DIV/0!,,,Tuomilehto (1999),,,,,,,,,,,
YW,Finland,Finland,1989,1989,M+F,5,9,117,35.8,,,,#DIV/0!,,,Tuomilehto (1999),,,,,,,,,,,
YW,Finland,Finland,1990,1990,M+F,5,9,119,36.4,,,,#DIV/0!,,,Tuomilehto (1999),,,,,,,,,,,
YW,Finland,Finland,1991,1991,M+F,5,9,132,40.7,,,,#DIV/0!,,,Tuomilehto (1999),,,,,,,,,,,
YW,Finland,Finland,1992,1992,M+F,5,9,123,38.6,,,,#DIV/0!,,,Tuomilehto (1999),,,,,,,,,,,
YW,Finland,Finland,1993,1993,M+F,5,9,130,41.2,,,,#DIV/0!,,,Tuomilehto (1999),,,,,,,,,,,
YW,Finland,Finland,1994,1994,M+F,5,9,146,46.5,,,,#DIV/0!,,,Tuomilehto (1999),,,,,,,,,,,
YW,Finland,Finland,1995,1995,M+F,5,9,149,47.1,,,,#DIV/0!,,,Tuomilehto (1999),,,,,,,,,,,
YW,Finland,Finland,1996,1996,M+F,5,9,155,48.3,,,,#DIV/0!,,,Tuomilehto (1999),,,,,,,,,,,
YW,Finland,Finland,1987,1987,M+F,10,14,127,40.2,,,,#DIV/0!,,,Tuomilehto (1999),,,,,,,,,,,
YW,Finland,Finland,1988,1988,M+F,10,14,114,35.2,,,,#DIV/0!,,,Tuomilehto (1999),,,,,,,,,,,
YW,Finland,Finland,1989,1989,M+F,10,14,149,45.7,,,,#DIV/0!,,,Tuomilehto (1999),,,,,,,,,,,
YW,Finland,Finland,1990,1990,M+F,10,14,120,36.9,,,,#DIV/0!,,,Tuomilehto (1999),,,,,,,,,,,
YW,Finland,Finland,1991,1991,M+F,10,14,152,47,,,,#DIV/0!,,,Tuomilehto (1999),,,,,,,,,,,
YW,Finland,Finland,1992,1992,M+F,10,14,122,37.5,,,,#DIV/0!,,,Tuomilehto (1999),,,,,,,,,,,
YW,Finland,Finland,1993,1993,M+F,10,14,115,35,,,,#DIV/0!,,,Tuomilehto (1999),,,,,,,,,,,
YW,Finland,Finland,1994,1994,M+F,10,14,135,40.8,,,,#DIV/0!,,,Tuomilehto (1999),,,,,,,,,,,
YW,Finland,Finland,1995,1995,M+F,10,14,134,40.6,,,,#DIV/0!,,,Tuomilehto (1999),,,,,,,,,,,
YW,Finland,Finland,1996,1996,M+F,10,14,164,50.1,,,,#DIV/0!,,,Tuomilehto (1999),,,,,,,,,,,
YW,Finland,Finland,1987,1987,M+F,0,14,335,35.1,,31.49,39.13,24%,,,Tuomilehto (1999),,,,,,,,,,,
YW,Finland,Finland,1988,1988,M+F,0,14,328,33.9,,30.57,38.07,25%,,,Tuomilehto (1999),,,,,,,,,,,
YW,Finland,Finland,1989,1989,M+F,0,14,352,36.8,,32.86,40.61,24%,,,Tuomilehto (1999),,,,,,,,,,,
YW,Finland,Finland,1990,1990,M+F,0,14,337,35.1,,31.32,38.89,24%,,,Tuomilehto (1999),,,,,,,,,,,
YW,Finland,Finland,1991,1991,M+F,0,14,376,39.2,,35.1,43.08,23%,,,Tuomilehto (1999),,,,,,,,,,,
YW,Finland,Finland,1992,1992,M+F,0,14,333,34.5,,30.8,38.29,24%,,,Tuomilehto (1999),,,,,,,,,,,
YW,Finland,Finland,1993,1993,M+F,0,14,329,33.9,,30.33,37.76,24%,,,Tuomilehto (1999),,,,,,,,,,,
YW,Finland,Finland,1994,1994,M+F,0,14,397,40.8,,36.91,45.05,22%,,,Tuomilehto (1999),,,,,,,,,,,
YW,Finland,Finland,1995,1995,M+F,0,14,392,40.2,,36.44,44.54,22%,,,Tuomilehto (1999),,,,,,,,,,,
YW,Finland,Finland,1996,1996,M+F,0,14,434,44.8,,40.69,49.23,21%,,,Tuomilehto (1999),,,,,,,,,,,
YW,France,France,2010,2010,M+F,0,14,,15.4,,14.7,16.1,10%,,,Piffaretti (2019),,,,,,,,,,,
