source,resp_id,elect_part,country_wk,region_wk,inst_name,inst_role,inst_role_other,med_age_diag_center,med_age_diag_center_src,med_age_diag_reg,med_age_diag_reg_src,inst_hba1c_avg,inst_hba1c_max,inst_hba1c_src,reg_hba1c_avg,reg_hba1c_max,reg_hba1c_src,inst_dka_diag_rate,inst_dka_diag_src,reg_dka_diag_rate,reg_dka_diag_src,od_2010_rate,od_2010_src,od_2000_2010_rate,od_2000_2010_src,od_pre_2000_rate,od_pre_2000_src,inst_treat_2xhi,reg_treat_2xhi,inst_treat_2_shortlong,reg_treat_2_shortlong,inst_treat_3plus_shortlong,reg_treat_3plus_shortlong,inst_treat_3_analog,reg_treat_3_analog,inst_treat_pump,reg_treat_pump,inst_treat_pump_suspend,reg_treat_pump_suspend,inst_treat_pump_cloop,reg_treat_pump_cloop,treat_other,inst_measure_clinic,reg_measure_clinic,inst_measure_fewdays,reg_measure_fewdays,inst_measure_1_2_strips_day,reg_measure_1_2_strips_day,inst_measure_3_4_strips_day,reg_measure_3_4_strips_day,inst_measure_5_more_strips_day,reg_measure_5_more_strips_day,inst_measure_flash_glucose,reg_measure_flash_glucose,inst_measure_continuous,reg_measure_continuous,inst_measure_continuous_cloop,reg_measure_continuous_cloop,measure_other,inst_educ_doctor,reg_educ_doctor,inst_educ_nurse,reg_educ_nurse,inst_educ_other_in_person,reg_educ_other_in_person,inst_educ_camp_wshops,reg_educ_camp_wshops,inst_educ_peer_mentor,reg_educ_peer_mentor,inst_educ_printed_materials_local,reg_educ_printed_materials_local,inst_educ_printed_materials_foreign,reg_educ_printed_materials_foreign,inst_educ_online_local,reg_educ_online_local,inst_educ_online_foreign,reg_educ_online_foreign,educ_other,cost_currency,cost_insulin,cost_consumables,cost_devices,cost_med_appts,cost_insurance,cost_other,cost_not_afford_pc,followup_share,followup_results,followup_review,followup_review_country,followup_ispad,followup_plan,followup_other,inst_support_nurse_educ,reg_support_nurse_educ,inst_support_psych,reg_support_psych,inst_support_social_worker,reg_support_social_worker,inst_support_dietician,reg_support_dietician,inst_support_comm_health_wkr,reg_support_comm_health_wkr,support_other,inst_prof_test_hba1c,reg_prof_test_hba1c,inst_prof_test_weight,reg_prof_test_weight,inst_prof_test_height,reg_prof_test_height,inst_prof_test_bp,reg_prof_test_bp,inst_prof_test_retina,reg_prof_test_retina,inst_prof_test_ualb,reg_prof_test_ualb,inst_prof_test_lipids,reg_prof_test_lipids,world_bank_name,united_nations_name,iso3c,world_bank_classification,jdrf_region_name,jdrf_broad_region_name,loc_id,income_group
online,11900702814,Yes! I'd like to complete the survey now (est. 10 minutes),United States of America (USA),California,Stanford University,Paediatric endocrinologist,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,United States of America,USA,HIC,North America,Americas,840,High income
online,11900653884,Yes! I'd like to complete the survey now (est. 10 minutes),Portugal,Lisbon,HD Estefania- CHULC,Paediatric endocrinologist,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Portugal,Portugal,PRT,HIC,Western Europe,Europe,620,High income
online,11900410696,Yes! I'd like to complete the survey now (est. 10 minutes),United States of America (USA),"Colorado, University of Colorado",Barbara Davis Center,Paediatric endocrinologist,NA,NA,NA,9,Published study,9.0-9.9% (74.9-85.7 mmol/mol),≥ 12% (≥ 107.7 mmol/mol),Clinical records,9.0-9.9% (74.9-85.7 mmol/mol),≥ 12% (≥ 107.7 mmol/mol),Clinical records,50-60%,Published study,50-60%,Published study,0%,Informed estimate,0%,Informed estimate,0-10%,Informed estimate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,United States of America,USA,HIC,North America,Americas,840,High income
online,11900407994,Yes! I'd like to complete the survey now (est. 10 minutes),Hungary,"1st Dept Pediatrics, Semmelweis Univrsity, Budapest",university hospital,Paediatric endocrinologist,NA,NA,NA,11,Personal estimate,7.0-7.9% (53.0-63.8 mmol/mol),≥ 12% (≥ 107.7 mmol/mol),Personal estimate,8.0-8.9% (63.9-74.8 mmol/mol),≥ 12% (≥ 107.7 mmol/mol),Personal estimate,30-40%,Personal estimate,30-40%,Personal estimate,0%,Informed estimate,0%,Informed estimate,0%,Informed estimate,20%,20%,0%,0%,30%,30%,20%,20%,30%,30%,20%,20%,0%,0%,NA,0%,0%,0%,0%,10%,10%,30%,40%,20%,20%,10%,10%,30%,20%,0%,0%,NA,At your institution,In your region,At your institution,In your region,At your institution,In your region,At your institution,In your region,At your institution,In your region,At your institution,In your region,At your institution,In your region,At your institution,In your region,At your institution,In your region,NA,HUF,0,0,0,0,0,NA,0,Sharing the survey with others in my network,Seeing survey results,NA,Reviewing and providing commentary (e.g. for your country),NA,Helping develop action plans for medical professionals,I am already a member,At your institution,In your region,At your institution,In your region,At your institution,In your region,At your institution,In your region,NA,NA,NA,Every visit,Every visit,Every visit,Every visit,Every visit,Every visit,Every visit,Every visit,Annually,Annually,Annually,Annually,Annually,Annually,Hungary,Hungary,HUN,HIC,Eastern Europe,Europe,348,High income
online,11900343528,Yes! I'd like to complete the survey now (est. 10 minutes),United States of America (USA),"new hampshire, Dartmouth Hitchcock, Pediatric Endocrinology",Dartmouth Hitchcock Medical Center,Other (please specify),Nurse Pratitioner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,United States of America,USA,HIC,North America,Americas,840,High income
online,11900333759,Yes! I'd like to complete the survey now (est. 10 minutes),Norway,Oslo,Oslo University Hospitaal,Paediatric endocrinologist,NA,NA,NA,10,Personal estimate,7.0-7.9% (53.0-63.8 mmol/mol),≥ 12% (≥ 107.7 mmol/mol),Clinical records,7.0-7.9% (53.0-63.8 mmol/mol),≥ 12% (≥ 107.7 mmol/mol),Registry data,20-30%,Registry data,20-30%,Registry data,0-10%,Registry data,0-10%,Registry data,0-10%,Registry data,0%,0%,0%,0%,0%,0%,20%,20%,80%,80%,30%,30%,10%,10%,NA,0%,0%,0%,0%,0%,0%,10%,10%,30%,30%,30%,30%,20%,20%,10%,10%,NA,At your institution,In your region,At your institution,In your region,At your institution,In your region,NA,NA,NA,NA,At your institution,In your region,NA,NA,NA,NA,NA,NA,NA,NOK,0,0,0,0,0,0,0,Sharing the survey with others in my network,Seeing survey results,NA,Reviewing and providing commentary (e.g. for your country),NA,NA,NA,At your institution,In your region,At your institution,In your region,At your institution,In your region,At your institution,In your region,NA,NA,NA,Every visit,Every visit,Annually,Annually,Annually,Annually,Annually,Annually,Every two years,Every two years,Annually,Annually,Annually,Annually,Norway,Norway,NOR,HIC,Nordic Countries,Europe,578,High income
online,11900241168,Yes! I'd like to complete the survey now (est. 10 minutes),United States of America (USA),Colorado,Barbara Davis Center,Nurse,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,United States of America,USA,HIC,North America,Americas,840,High income
online,11900240384,Yes! I'd like to complete the survey now (est. 10 minutes),United States of America (USA),Minnesota,University of Minnesota,Paediatric endocrinologist,NA,NA,NA,10,Personal estimate,8.0-8.9% (63.9-74.8 mmol/mol),≥ 12% (≥ 107.7 mmol/mol),NA,8.0-8.9% (63.9-74.8 mmol/mol),≥ 12% (≥ 107.7 mmol/mol),NA,10-20%,Personal estimate,10-20%,Personal estimate,0%,Personal estimate,0%,Personal estimate,0%,Personal estimate,0%,0%,0%,0%,0%,0%,20%,20%,20%,20%,50%,50%,10%,10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,20%,20%,0%,0%,70%,70%,10%,10%,NA,At your institution,In your region,At your institution,In your region,At your institution,In your region,At your institution,In your region,NA,NA,At your institution,In your region,At your institution,In your region,At your institution,In your region,NA,NA,NA,dollar,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,United States of America,USA,HIC,North America,Americas,840,High income
online,11900218443,Yes! I'd like to complete the survey now (est. 10 minutes),Peru,Lima,Instituto Nacional de Salud del Niño,Paediatric endocrinologist,NA,NA,NA,7,Clinical impression,8.0-8.9% (63.9-74.8 mmol/mol),≥ 12% (≥ 107.7 mmol/mol),Published study,Unknown,≥ 12% (≥ 107.7 mmol/mol),Personal estimate,30-40%,Clinical records,30-40%,Clinical impression,10-20%,Personal estimate,0-10%,Personal estimate,0-10%,Personal estimate,0%,20%,30%,30%,40%,40%,70%,70%,0%,10%,0%,0%,0%,0%,NA,0%,0%,10%,10%,10%,10%,90%,90%,10%,10%,10%,20%,10%,30%,0%,0%,NA,At your institution,In your region,At your institution,NA,At your institution,NA,At your institution,In your region,At your institution,In your region,At your institution,In your region,At your institution,In your region,NA,In your region,NA,NA,NA,Difficult to calculate most are ensured,Difficult to calculate most are ensured,Difficult to calculate most are ensured,Not available for all our patients,Difficult to calculate most are ensured,Most of our patients has insurance,NA,69,NA,Seeing survey results,NA,NA,NA,NA,NA,At your institution,In your region,At your institution,NA,At your institution,In your region,At your institution,NA,At your institution,NA,NA,Every visit,Every visit,Every visit,Every visit,Every visit,Every visit,Every visit,Every visit,Annually,Annually,Annually,Annually,Annually,Annually,Peru,Peru,PER,UMIC,South America,Americas,604,Middle income
online,11900006201,Yes! I'd like to complete the survey now (est. 10 minutes),United Kingdom (UK),"NHS hospital, Essex",MSE Hospital Foundation NHS Trust,Paediatrician,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United Kingdom,United Kingdom,GBR,HIC,Western Europe,Europe,826,High income
online,11900006132,Yes! I'd like to complete the survey now (est. 10 minutes),Germany,Lower Saxony,Hannover Medical School (University),Psychologist,NA,NA,NA,9,Clinical records,7.0-7.9% (53.0-63.8 mmol/mol),≥ 12% (≥ 107.7 mmol/mol),Clinical records,7.0-7.9% (53.0-63.8 mmol/mol),≥ 12% (≥ 107.7 mmol/mol),Clinical records,10-20%,Clinical records,10-20%,Clinical records,0%,Clinical records,0%,Informed estimate,0%,Informed estimate,0%,0%,0%,0%,0%,0%,10%,10%,70%,70%,40%,40%,10%,10%,NA,0%,0%,0%,0%,0%,0%,0%,0%,20%,20%,50%,50%,30%,30%,10%,10%,"All patients have more than 5 strips per day, but not all are using them",At your institution,In your region,At your institution,In your region,At your institution,In your region,NA,NA,NA,NA,At your institution,In your region,NA,NA,At your institution,In your region,NA,NA,NA,Euro,free to all children and adolescents (health insurance system),free to all children and adolescents (health insurance system),free to all children and adolescents (health insurance system),free to all children and adolescents (health insurance system),children are covered by their parents insurance,reimbured by health insurance company if nesseary,0,NA,Seeing survey results,NA,Reviewing and providing commentary (e.g. for your country),NA,Helping develop action plans for medical professionals,NA,At your institution,In your region,At your institution,In your region,At your institution,In your region,At your institution,In your region,NA,NA,in our country Diabetes educators are highly specialized core team members their are more than nurse educators,Every visit,Every visit,Every visit,Every visit,Every visit,Every visit,Every visit,Every visit,Every two years,Annually,Annually,Annually,Annually,Annually,Germany,Germany,DEU,HIC,Western Europe,Europe,276,High income
online,11899958378,Yes! I'd like to complete the survey now (est. 10 minutes),"Congo, Republic of the",Brazzaville,Centre Hospitalier Universitaire de Brazzaville,Paediatric endocrinologist,NA,NA,NA,12,Registry data,10.0-10.9% (85.8-96.6 mmol/mol),≥ 12% (≥ 107.7 mmol/mol),Published study,11.0-11.9% (96.7-107.6 mmol/mol),≥ 12% (≥ 107.7 mmol/mol),Published study,50-60%,Published study,50-60%,Other,30-40%,Personal estimate,40-50%,Personal estimate,50-60%,Personal estimate,70%,NA,NA,NA,10%,NA,10%,NA,0%,0%,0%,0%,0%,0%,NA,20%,NA,10%,NA,70%,NA,10%,NA,0%,NA,0%,NA,0%,NA,0%,NA,NA,At your institution,NA,At your institution,NA,NA,NA,At your institution,NA,NA,NA,At your institution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,Sharing the survey with others in my network,Seeing survey results,NA,Reviewing and providing commentary (e.g. for your country),NA,Helping develop action plans for medical professionals,I am already an ISPAD member,At your institution,NA,NA,NA,NA,NA,NA,NA,NA,NA,Psychologist and dietician on case by case basis. They are not fully available all time,Annually,NA,Every visit,NA,Every visit,NA,Every visit,NA,Every two years,NA,Annually,NA,Less often,NA,Republic of Congo,Congo,COG,LMIC,Sub-Saharan Africa,Middle East and Africa,178,Lower income
online,11899951546,Yes! I'd like to complete the survey now (est. 10 minutes),Italy,"Lombardia, Cremona","ASST Cremona, Ospedale Maggiore",Paediatric endocrinologist,NA,NA,NA,6,Clinical records,7.0-7.9% (53.0-63.8 mmol/mol),≥ 12% (≥ 107.7 mmol/mol),Clinical records,7.0-7.9% (53.0-63.8 mmol/mol),≥ 12% (≥ 107.7 mmol/mol),Published study,30-40%,Clinical records,30-40%,Published study,0-10%,Published study,0-10%,Published study,0-10%,Published study,NA,NA,NA,NA,NA,NA,40%,60%,10%,20%,20%,10%,30%,10%,NA,NA,NA,NA,NA,NA,NA,NA,10%,10%,20%,40%,50%,20%,10%,30%,10%,NA,At your institution,In your region,At your institution,In your region,At your institution,NA,At your institution,In your region,NA,NA,At your institution,In your region,NA,NA,At your institution,In your region,NA,NA,NA,euro,NA,NA,NA,NA,NA,all supplies and devices are free of charge and reimbursed by health agencies in each regions,0,Sharing the survey with others in my network,Seeing survey results,NA,Reviewing and providing commentary (e.g. for your country),NA,Helping develop action plans for medical professionals,NA,At your institution,In your region,At your institution,In your region,NA,In your region,At your institution,In your region,NA,In your region,NA,Every visit,Every visit,Every visit,Every visit,Every visit,Every visit,Every visit,Every visit,Annually,Annually,Annually,Annually,Annually,Annually,Italy,Italy,ITA,HIC,Western Europe,Europe,380,High income
online,11899900643,Yes! I'd like to complete the survey now (est. 10 minutes),Norway,Rogaland,Helse Fonna,Paediatric endocrinologist,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Norway,Norway,NOR,HIC,Nordic Countries,Europe,578,High income
online,11899828401,Yes! I'd like to complete the survey now (est. 10 minutes),Romania,Bucharest,Outpatient Diabetes Clinic DiabNutriMed,DOCTOR,NA,NA,NA,7,Personal estimate,< 7.0% (< 53.0 mmol/mol),10.0-10.9% (85.8-96.6 mmol/mol),Clinical records,8.0-8.9% (63.9-74.8 mmol/mol),10.0-10.9% (85.8-96.6 mmol/mol),Personal estimate,80-90%,Personal estimate,80-90%,Personal estimate,0%,Personal estimate,0%,Personal estimate,0-10%,Personal estimate,0%,0%,0%,0%,0%,20%,80%,80%,20%,10%,10%,0%,0%,0%,NA,0%,0%,0%,0%,0%,0%,0%,20%,40%,60%,10%,10%,50%,10%,0%,0%,NA,At your institution,In your region,NA,NA,At your institution,In your region,At your institution,NA,NA,NA,At your institution,In your region,NA,NA,At your institution,NA,NA,NA,NA,euro,free of charge,"free of charge, 400 test strips for 3 months, insulin pens for free","free of charge certain models agreed by authorities, no posibility to choose a device appropiate for a certain patient",free of charge,all children are insured until 18 yo,pay for service,10,NA,Seeing survey results,NA,NA,NA,NA,NA,NA,NA,At your institution,In your region,NA,In your region,At your institution,NA,NA,NA,NA,Every visit,Every visit,Every visit,Every visit,Every visit,Every visit,Every visit,Annually,Annually,Annually,Annually,Less often,Annually,Every visit,Romania,Romania,ROU,UMIC,Eastern Europe,Europe,642,Middle income
online,11899684047,Yes! I'd like to complete the survey now (est. 10 minutes),Portugal,Coimbra,Hospital,Nurse,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Portugal,Portugal,PRT,HIC,Western Europe,Europe,620,High income
online,11899608148,Yes! I'd like to complete the survey now (est. 10 minutes),Germany,NRW,Klinik für Kinder und Jugendliche Evangelisches Krankenhaus,Paediatric endocrinologist,NA,NA,NA,10,Clinical impression,7.0-7.9% (53.0-63.8 mmol/mol),≥ 12% (≥ 107.7 mmol/mol),Clinical records,8.0-8.9% (63.9-74.8 mmol/mol),≥ 12% (≥ 107.7 mmol/mol),Registry data,70-80%,Clinical records,70-80%,Registry data,0-10%,Registry data,0-10%,Registry data,0-10%,Registry data,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Germany,Germany,DEU,HIC,Western Europe,Europe,276,High income
online,11899577709,Yes! I'd like to complete the survey now (est. 10 minutes),United States of America (USA),Florida,University of Florida Pediatric Endocrinology,Diabetes educator,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,United States of America,USA,HIC,North America,Americas,840,High income
online,11899570849,Yes! I'd like to complete the survey now (est. 10 minutes),India,Karnataka state. Diabetes Dept. Kle’s UNIVERCITY Belgaum,KLE HEALTH CARE UNIVERCITY,Paediatrician,NA,NA,NA,10,Clinical records,9.0-9.9% (74.9-85.7 mmol/mol),NA,NA,NA,NA,NA,50-60%,Clinical records,NA,NA,NA,Clinical records,0-10%,NA,10-20%,NA,30%,NA,20%,NA,60%,NA,60%,NA,10%,NA,0%,NA,0%,NA,NA,NA,NA,NA,NA,90%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,At your institution,NA,At your institution,NA,At your institution,NA,At your institution,NA,At your institution,NA,At your institution,NA,NA,NA,At your institution,NA,NA,NA,NA,Indian rupees,"14,000 rs",We are providing strips. Syringes- 3000,Glucometers we r providing,We are doing free service,Nil,NA,28,NA,Seeing survey results,NA,Reviewing and providing commentary (e.g. for your country),Becoming an ISPAD member,Helping develop action plans for medical professionals,Already ISPAD MEM.,At your institution,NA,At your institution,NA,At your institution,NA,At your institution,NA,At your institution,NA,Ours is a UNIVERCITY Hosp so equipped with all Dept,Every visit,NA,Every visit,NA,Every visit,NA,Every visit,NA,Annually,NA,NA,NA,Annually,NA,India,India,IND,LMIC,South Asia,Asia-Pacific,356,Lower income
online,11899515237,Yes! I'd like to complete the survey now (est. 10 minutes),United States of America (USA),Pennsylvania,Children's Hospital of Philadelphia,Other (please specify),Community Health Worker Program Coordinator,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States,United States of America,USA,HIC,North America,Americas,840,High income
online,11899511060,Yes! I'd like to complete the survey now (est. 10 minutes),Guyana,Georgetown,NA,Other (please specify),"Assistant Professor-Anatomy, Diabetic Researcher",NA,NA,9,Informed estimate,8.0-8.9% (63.9-74.8 mmol/mol),11.0-11.9% (96.7-107.6 mmol/mol),Informed estimate,8.0-8.9% (63.9-74.8 mmol/mol),11.0-11.9% (96.7-107.6 mmol/mol),Clinical records,10-20%,Informed estimate,10-20%,Informed estimate,10-20%,Informed estimate,20-30%,Informed estimate,30-40%,Informed estimate,90%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90%,90%,50%,50%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,At your institution,In your region,At your institution,In your region,At your institution,In your region,At your institution,In your region,NA,NA,At your institution,In your region,At your institution,In your region,At your institution,In your region,At your institution,In your region,NA,NA,NA,NA,NA,NA,NA,NA,15,Sharing the survey with others in my network,Seeing survey results,NA,Reviewing and providing commentary (e.g. for your country),NA,Helping develop action plans for medical professionals,NA,At your institution,In your region,At your institution,In your region,At your institution,In your region,At your institution,In your region,At your institution,In your region,NA,Annually,Annually,Every visit,Every visit,Every visit,Every visit,Every visit,Every visit,Annually,Annually,Every visit,Every visit,Every visit,Every visit,Guyana,Guyana,GUY,UMIC,South America,Americas,328,Middle income
online,11899484214,Yes! I'd like to complete the survey now (est. 10 minutes),Netherlands,Noord-Brabant,Amphia hospital,Paediatric endocrinologist,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0%,NA,0%,NA,0%,NA,40%,NA,60%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,At your institution,NA,At your institution,NA,NA,NA,NA,NA,NA,NA,At your institution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,At your institution,NA,At your institution,NA,NA,NA,At your institution,NA,NA,NA,NA,Every visit,NA,Every visit,NA,Every visit,NA,Every visit,NA,Annually,NA,Annually,NA,Annually,NA,Netherlands,Netherlands,NLD,HIC,Western Europe,Europe,528,High income
